,pct_max_score,learner_model,interactive,psiturk_log_uuid,level_number
1204,-105.88235294117648,human,True,,3
1205,-70.58823529411765,neural,False,,3
1206,100.0,human,True,,4
1207,4.166666666666666,neural,False,,4
1208,48.0,human,True,,5
1209,-32.0,neural,False,,5
1210,26.666666666666668,human,True,,6
1211,-26.666666666666668,neural,False,,6
1212,-121.42857142857142,human,True,,7
1213,-64.28571428571429,neural,False,,7
1214,100.0,human,True,,8
1215,0.0,neural,False,,8
1216,74.07407407407408,human,True,,9
1217,-100.0,neural,False,,9
1218,0.0,human,True,,10
1219,100.0,neural,False,,10
1220,-62.5,human,True,,1
1221,-112.5,neural,False,,1
1222,56.25,human,True,,2
1223,-112.5,neural,False,,2
1224,100.0,human,True,,3
1225,-70.58823529411765,neural,False,,3
1226,100.0,human,True,,4
1227,8.333333333333332,neural,False,,4
1228,72.0,human,True,,5
1229,100.0,neural,False,,5
1230,100.0,human,True,,6
1231,26.666666666666668,neural,False,,6
1232,92.85714285714286,human,True,,7
1233,92.85714285714286,neural,False,,7
1234,100.0,human,True,,8
1235,50.0,neural,False,,8
1236,74.07407407407408,human,True,,9
1237,74.07407407407408,neural,False,,9
1238,50.0,human,True,,10
1239,100.0,neural,False,,10
1240,-62.5,human,True,,1
1241,25.0,neural,False,,1
1242,0.0,human,True,,2
1243,-68.75,neural,False,,2
1244,-129.41176470588235,human,True,,3
1245,-94.11764705882352,neural,False,,3
1246,0.0,human,True,,4
1247,41.66666666666667,neural,False,,4
1248,0.0,human,True,,5
1249,-32.0,neural,False,,5
1250,60.0,human,True,,6
1251,-26.666666666666668,neural,False,,6
1252,-121.42857142857142,human,True,,7
1253,-64.28571428571429,neural,False,,7
1254,33.33333333333333,human,True,,8
1255,-66.66666666666666,neural,False,,8
1256,74.07407407407408,human,True,,9
1257,96.29629629629628,neural,False,,9
1258,0.0,human,True,,10
1259,100.0,neural,False,,10
1260,0.0,human,True,,1
1261,-62.5,neural,False,,1
1262,68.75,human,True,,2
1263,-56.25,neural,False,,2
1264,-17.647058823529413,human,True,,3
1265,35.294117647058826,neural,False,,3
1266,0.0,human,True,,4
1267,8.333333333333332,neural,False,,4
1268,20.0,human,True,,5
1269,100.0,neural,False,,5
1270,-6.666666666666668,human,True,,6
1271,40.0,neural,False,,6
1272,-7.142857142857142,human,True,,7
1273,92.85714285714286,neural,False,,7
1274,-116.66666666666667,human,True,,8
1275,-66.66666666666666,neural,False,,8
1276,-100.0,human,True,,9
1277,-100.0,neural,False,,9
1278,0.0,human,True,,10
1279,100.0,neural,False,,10
1280,-56.25,human,True,,1
1281,-18.75,neural,False,,1
1282,0.0,human,True,,2
1283,-118.75,neural,False,,2
1284,0.0,human,True,,3
1285,88.23529411764706,neural,False,,3
1286,45.83333333333333,human,True,,4
1287,8.333333333333332,neural,False,,4
1288,0.0,human,True,,5
1289,-12.0,neural,False,,5
1290,26.666666666666668,human,True,,6
1291,40.0,neural,False,,6
1292,64.28571428571429,human,True,,7
1293,-78.57142857142857,neural,False,,7
1294,58.333333333333336,human,True,,8
1295,-33.33333333333333,neural,False,,8
1296,59.25925925925925,human,True,,9
1297,74.07407407407408,neural,False,,9
1298,75.0,human,True,,10
1299,100.0,neural,False,,10
1300,100.0,human,True,,1
1301,-31.25,neural,False,,1
1302,100.0,human,True,,2
1303,-87.5,neural,False,,2
1304,23.52941176470588,human,True,,3
1305,35.294117647058826,neural,False,,3
1306,45.83333333333333,human,True,,4
1307,-20.833333333333332,neural,False,,4
1308,0.0,human,True,,5
1309,0.0,neural,False,,5
1310,26.666666666666668,human,True,,6
1311,40.0,neural,False,,6
1312,-121.42857142857142,human,True,,7
1313,42.857142857142854,neural,False,,7
1314,100.0,human,True,,8
1315,-25.0,neural,False,,8
1316,-100.0,human,True,,9
1317,74.07407407407408,neural,False,,9
1318,0.0,human,True,,10
1319,100.0,neural,False,,10
1320,0.0,human,True,,1
1321,-62.5,neural,False,,1
1322,100.0,human,True,,2
1323,100.0,neural,False,,2
1324,35.294117647058826,human,True,,3
1325,23.52941176470588,neural,False,,3
1326,100.0,human,True,,4
1327,100.0,neural,False,,4
1328,100.0,human,True,,5
1329,100.0,neural,False,,5
1330,26.666666666666668,human,True,,6
1331,26.666666666666668,neural,False,,6
1332,64.28571428571429,human,True,,7
1333,100.0,neural,False,,7
1334,58.333333333333336,human,True,,8
1335,50.0,neural,False,,8
1336,100.0,human,True,,9
1337,74.07407407407408,neural,False,,9
1338,55.00000000000001,human,True,,10
1339,100.0,neural,False,,10
1340,-62.5,human,True,,1
1341,-6.25,neural,False,,1
1342,100.0,human,True,,2
1343,-112.5,neural,False,,2
1344,100.0,human,True,,3
1345,35.294117647058826,neural,False,,3
1346,100.0,human,True,,4
1347,-20.833333333333332,neural,False,,4
1348,100.0,human,True,,5
1349,80.0,neural,False,,5
1350,26.666666666666668,human,True,,6
1351,-20.0,neural,False,,6
1352,100.0,human,True,,7
1353,92.85714285714286,neural,False,,7
1354,100.0,human,True,,8
1355,50.0,neural,False,,8
1356,100.0,human,True,,9
1357,74.07407407407408,neural,False,,9
1358,100.0,human,True,,10
1359,100.0,neural,False,,10
1360,0.0,human,True,,1
1361,-62.5,neural,False,,1
1362,68.75,human,True,,2
1363,-56.25,neural,False,,2
1364,41.17647058823529,human,True,,3
1365,-105.88235294117648,neural,False,,3
1366,-45.83333333333333,human,True,,4
1367,-62.5,neural,False,,4
1368,0.0,human,True,,5
1369,80.0,neural,False,,5
1370,0.0,human,True,,6
1371,-20.0,neural,False,,6
1372,64.28571428571429,human,True,,7
1373,92.85714285714286,neural,False,,7
1374,50.0,human,True,,8
1375,-66.66666666666666,neural,False,,8
1376,-66.66666666666666,human,True,,9
1377,74.07407407407408,neural,False,,9
1378,15.0,human,True,,10
1379,100.0,neural,False,,10
1380,31.25,human,True,,1
1381,100.0,neural,False,,1
1382,100.0,human,True,,2
1383,100.0,neural,False,,2
1384,100.0,human,True,,3
1385,35.294117647058826,neural,False,,3
1386,100.0,human,True,,4
1387,50.0,neural,False,,4
1388,72.0,human,True,,5
1389,100.0,neural,False,,5
1390,100.0,human,True,,6
1391,26.666666666666668,neural,False,,6
1392,64.28571428571429,human,True,,7
1393,100.0,neural,False,,7
1394,100.0,human,True,,8
1395,58.333333333333336,neural,False,,8
1396,100.0,human,True,,9
1397,74.07407407407408,neural,False,,9
1398,100.0,human,True,,10
1399,100.0,neural,False,,10
1400,-62.5,literal,False,,1
1401,37.5,pragmatic,False,,1
1402,100.0,literal,False,,2
1403,100.0,pragmatic,False,,2
1404,76.47058823529412,literal,False,,3
1405,64.70588235294117,pragmatic,False,,3
1406,41.66666666666667,literal,False,,4
1407,100.0,pragmatic,False,,4
1408,48.0,literal,False,,5
1409,-32.0,pragmatic,False,,5
1410,40.0,literal,False,,6
1411,26.666666666666668,pragmatic,False,,6
1412,-78.57142857142857,literal,False,,7
1413,-121.42857142857142,pragmatic,False,,7
1414,100.0,literal,False,,8
1415,-116.66666666666667,pragmatic,False,,8
1416,59.25925925925925,literal,False,,9
1417,59.25925925925925,pragmatic,False,,9
1418,100.0,literal,False,,10
1419,0.0,pragmatic,False,,10
1420,-31.25,literal,False,,1
1421,31.25,pragmatic,False,,1
1422,0.0,literal,False,,2
1423,-43.75,pragmatic,False,,2
1424,-129.41176470588235,literal,False,,3
1425,35.294117647058826,pragmatic,False,,3
1426,100.0,literal,False,,4
1427,-62.5,pragmatic,False,,4
1428,100.0,literal,False,,5
1429,48.0,pragmatic,False,,5
1430,60.0,literal,False,,6
1431,-20.0,pragmatic,False,,6
1432,100.0,literal,False,,7
1433,92.85714285714286,pragmatic,False,,7
1434,100.0,literal,False,,8
1435,100.0,pragmatic,False,,8
1436,100.0,literal,False,,9
1437,74.07407407407408,pragmatic,False,,9
1438,55.00000000000001,literal,False,,10
1439,-20.0,pragmatic,False,,10
1440,37.5,literal,False,,1
1441,12.5,pragmatic,False,,1
1442,100.0,literal,False,,2
1443,25.0,pragmatic,False,,2
1444,35.294117647058826,literal,False,,3
1445,100.0,pragmatic,False,,3
1446,100.0,literal,False,,4
1447,100.0,pragmatic,False,,4
1448,72.0,literal,False,,5
1449,72.0,pragmatic,False,,5
1450,60.0,literal,False,,6
1451,60.0,pragmatic,False,,6
1452,0.0,literal,False,,7
1453,100.0,pragmatic,False,,7
1454,66.66666666666666,literal,False,,8
1455,66.66666666666666,pragmatic,False,,8
1456,59.25925925925925,literal,False,,9
1457,74.07407407407408,pragmatic,False,,9
1458,55.00000000000001,literal,False,,10
1459,55.00000000000001,pragmatic,False,,10
1460,-31.25,literal,False,,1
1461,-31.25,pragmatic,False,,1
1462,62.5,literal,False,,2
1463,100.0,pragmatic,False,,2
1464,-105.88235294117648,literal,False,,3
1465,23.52941176470588,pragmatic,False,,3
1466,100.0,literal,False,,4
1467,12.5,pragmatic,False,,4
1468,48.0,literal,False,,5
1469,40.0,pragmatic,False,,5
1470,40.0,literal,False,,6
1471,-6.666666666666668,pragmatic,False,,6
1472,-121.42857142857142,literal,False,,7
1473,92.85714285714286,pragmatic,False,,7
1474,-75.0,literal,False,,8
1475,8.333333333333332,pragmatic,False,,8
1476,74.07407407407408,literal,False,,9
1477,77.77777777777779,pragmatic,False,,9
1478,100.0,literal,False,,10
1479,100.0,pragmatic,False,,10
1480,-31.25,literal,False,,1
1481,-62.5,pragmatic,False,,1
1482,-62.5,literal,False,,2
1483,100.0,pragmatic,False,,2
1484,35.294117647058826,literal,False,,3
1485,35.294117647058826,pragmatic,False,,3
1486,100.0,literal,False,,4
1487,20.833333333333332,pragmatic,False,,4
1488,100.0,literal,False,,5
1489,80.0,pragmatic,False,,5
1490,26.666666666666668,literal,False,,6
1491,100.0,pragmatic,False,,6
1492,42.857142857142854,literal,False,,7
1493,100.0,pragmatic,False,,7
1494,-33.33333333333333,literal,False,,8
1495,58.333333333333336,pragmatic,False,,8
1496,-100.0,literal,False,,9
1497,74.07407407407408,pragmatic,False,,9
1498,0.0,literal,False,,10
1499,100.0,pragmatic,False,,10
1500,-112.5,literal,False,,1
1501,-87.5,pragmatic,False,,1
1502,25.0,literal,False,,2
1503,0.0,pragmatic,False,,2
1504,35.294117647058826,literal,False,,3
1505,23.52941176470588,pragmatic,False,,3
1506,20.833333333333332,literal,False,,4
1507,16.666666666666664,pragmatic,False,,4
1508,100.0,literal,False,,5
1509,20.0,pragmatic,False,,5
1510,100.0,literal,False,,6
1511,26.666666666666668,pragmatic,False,,6
1512,100.0,literal,False,,7
1513,42.857142857142854,pragmatic,False,,7
1514,58.333333333333336,literal,False,,8
1515,50.0,pragmatic,False,,8
1516,74.07407407407408,literal,False,,9
1517,74.07407407407408,pragmatic,False,,9
1518,100.0,literal,False,,10
1519,100.0,pragmatic,False,,10
1520,37.5,literal,False,,1
1521,-87.5,pragmatic,False,,1
1522,100.0,literal,False,,2
1523,100.0,pragmatic,False,,2
1524,47.05882352941176,literal,False,,3
1525,35.294117647058826,pragmatic,False,,3
1526,50.0,literal,False,,4
1527,50.0,pragmatic,False,,4
1528,100.0,literal,False,,5
1529,100.0,pragmatic,False,,5
1530,100.0,literal,False,,6
1531,26.666666666666668,pragmatic,False,,6
1532,100.0,literal,False,,7
1533,42.857142857142854,pragmatic,False,,7
1534,-33.33333333333333,literal,False,,8
1535,58.333333333333336,pragmatic,False,,8
1536,74.07407407407408,literal,False,,9
1537,74.07407407407408,pragmatic,False,,9
1538,100.0,literal,False,,10
1539,100.0,pragmatic,False,,10
1540,-112.5,literal,False,,1
1541,-31.25,pragmatic,False,,1
1542,100.0,literal,False,,2
1543,-93.75,pragmatic,False,,2
1544,35.294117647058826,literal,False,,3
1545,35.294117647058826,pragmatic,False,,3
1546,100.0,literal,False,,4
1547,-20.833333333333332,pragmatic,False,,4
1548,48.0,literal,False,,5
1549,100.0,pragmatic,False,,5
1550,0.0,literal,False,,6
1551,26.666666666666668,pragmatic,False,,6
1552,-107.14285714285714,literal,False,,7
1553,42.857142857142854,pragmatic,False,,7
1554,-41.66666666666667,literal,False,,8
1555,16.666666666666664,pragmatic,False,,8
1556,3.7037037037037033,literal,False,,9
1557,74.07407407407408,pragmatic,False,,9
1558,55.00000000000001,literal,False,,10
1559,100.0,pragmatic,False,,10
1560,31.25,literal,False,,1
1561,37.5,pragmatic,False,,1
1562,100.0,literal,False,,2
1563,-112.5,pragmatic,False,,2
1564,-11.76470588235294,literal,False,,3
1565,-11.76470588235294,pragmatic,False,,3
1566,12.5,literal,False,,4
1567,100.0,pragmatic,False,,4
1568,80.0,literal,False,,5
1569,80.0,pragmatic,False,,5
1570,26.666666666666668,literal,False,,6
1571,-20.0,pragmatic,False,,6
1572,-14.285714285714285,literal,False,,7
1573,92.85714285714286,pragmatic,False,,7
1574,25.0,literal,False,,8
1575,-66.66666666666666,pragmatic,False,,8
1576,59.25925925925925,literal,False,,9
1577,74.07407407407408,pragmatic,False,,9
1578,25.0,literal,False,,10
1579,0.0,pragmatic,False,,10
1580,31.25,literal,False,,1
1581,-6.25,pragmatic,False,,1
1582,100.0,literal,False,,2
1583,100.0,pragmatic,False,,2
1584,-129.41176470588235,literal,False,,3
1585,100.0,pragmatic,False,,3
1586,100.0,literal,False,,4
1587,100.0,pragmatic,False,,4
1588,48.0,literal,False,,5
1589,72.0,pragmatic,False,,5
1590,26.666666666666668,literal,False,,6
1591,100.0,pragmatic,False,,6
1592,-107.14285714285714,literal,False,,7
1593,100.0,pragmatic,False,,7
1594,-116.66666666666667,literal,False,,8
1595,100.0,pragmatic,False,,8
1596,77.77777777777779,literal,False,,9
1597,100.0,pragmatic,False,,9
1598,30.0,literal,False,,10
1599,50.0,pragmatic,False,,10
1600,31.25,human,True,,1
1601,-18.75,neural,False,,1
1602,-93.75,human,True,,2
1603,25.0,neural,False,,2
1604,0.0,human,True,,3
1605,76.47058823529412,neural,False,,3
1606,0.0,human,True,,4
1607,0.0,neural,False,,4
1608,60.0,human,True,,5
1609,48.0,neural,False,,5
1610,26.666666666666668,human,True,,6
1611,-33.33333333333333,neural,False,,6
1612,42.857142857142854,human,True,,7
1613,7.142857142857142,neural,False,,7
1614,100.0,human,True,,8
1615,100.0,neural,False,,8
1616,74.07407407407408,human,True,,9
1617,74.07407407407408,neural,False,,9
1618,100.0,human,True,,10
1619,35.0,neural,False,,10
1620,31.25,human,True,,1
1621,-6.25,neural,False,,1
1622,-87.5,human,True,,2
1623,-93.75,neural,False,,2
1624,35.294117647058826,human,True,,3
1625,-129.41176470588235,neural,False,,3
1626,-75.0,human,True,,4
1627,-75.0,neural,False,,4
1628,100.0,human,True,,5
1629,-48.0,neural,False,,5
1630,26.666666666666668,human,True,,6
1631,-66.66666666666666,neural,False,,6
1632,100.0,human,True,,7
1633,-121.42857142857142,neural,False,,7
1634,58.333333333333336,human,True,,8
1635,-108.33333333333333,neural,False,,8
1636,74.07407407407408,human,True,,9
1637,-100.0,neural,False,,9
1638,100.0,human,True,,10
1639,35.0,neural,False,,10
1640,31.25,human,True,,1
1641,-62.5,neural,False,,1
1642,100.0,human,True,,2
1643,100.0,neural,False,,2
1644,35.294117647058826,human,True,,3
1645,35.294117647058826,neural,False,,3
1646,100.0,human,True,,4
1647,100.0,neural,False,,4
1648,100.0,human,True,,5
1649,48.0,neural,False,,5
1650,100.0,human,True,,6
1651,26.666666666666668,neural,False,,6
1652,50.0,human,True,,7
1653,42.857142857142854,neural,False,,7
1654,100.0,human,True,,8
1655,100.0,neural,False,,8
1656,74.07407407407408,human,True,,9
1657,74.07407407407408,neural,False,,9
1658,100.0,human,True,,10
1659,25.0,neural,False,,10
1660,0.0,human,True,,1
1661,31.25,neural,False,,1
1662,0.0,human,True,,2
1663,-87.5,neural,False,,2
1664,52.94117647058824,human,True,,3
1665,35.294117647058826,neural,False,,3
1666,-29.166666666666668,human,True,,4
1667,12.5,neural,False,,4
1668,40.0,human,True,,5
1669,-40.0,neural,False,,5
1670,0.0,human,True,,6
1671,40.0,neural,False,,6
1672,-7.142857142857142,human,True,,7
1673,42.857142857142854,neural,False,,7
1674,50.0,human,True,,8
1675,-25.0,neural,False,,8
1676,100.0,human,True,,9
1677,-100.0,neural,False,,9
1678,25.0,human,True,,10
1679,25.0,neural,False,,10
1680,31.25,human,True,,1
1681,-112.5,neural,False,,1
1682,100.0,human,True,,2
1683,-18.75,neural,False,,2
1684,35.294117647058826,human,True,,3
1685,88.23529411764706,neural,False,,3
1686,100.0,human,True,,4
1687,100.0,neural,False,,4
1688,100.0,human,True,,5
1689,72.0,neural,False,,5
1690,26.666666666666668,human,True,,6
1691,26.666666666666668,neural,False,,6
1692,100.0,human,True,,7
1693,42.857142857142854,neural,False,,7
1694,100.0,human,True,,8
1695,100.0,neural,False,,8
1696,74.07407407407408,human,True,,9
1697,74.07407407407408,neural,False,,9
1698,100.0,human,True,,10
1699,55.00000000000001,neural,False,,10
1700,6.25,human,True,,1
1701,-87.5,neural,False,,1
1702,100.0,human,True,,2
1703,100.0,neural,False,,2
1704,35.294117647058826,human,True,,3
1705,35.294117647058826,neural,False,,3
1706,50.0,human,True,,4
1707,100.0,neural,False,,4
1708,72.0,human,True,,5
1709,48.0,neural,False,,5
1710,26.666666666666668,human,True,,6
1711,26.666666666666668,neural,False,,6
1712,42.857142857142854,human,True,,7
1713,42.857142857142854,neural,False,,7
1714,-75.0,human,True,,8
1715,100.0,neural,False,,8
1716,0.0,human,True,,9
1717,74.07407407407408,neural,False,,9
1718,0.0,human,True,,10
1719,100.0,neural,False,,10
1720,0.0,human,True,,1
1721,37.5,neural,False,,1
1722,100.0,human,True,,2
1723,-93.75,neural,False,,2
1724,29.411764705882355,human,True,,3
1725,35.294117647058826,neural,False,,3
1726,100.0,human,True,,4
1727,100.0,neural,False,,4
1728,100.0,human,True,,5
1729,48.0,neural,False,,5
1730,26.666666666666668,human,True,,6
1731,26.666666666666668,neural,False,,6
1732,100.0,human,True,,7
1733,42.857142857142854,neural,False,,7
1734,100.0,human,True,,8
1735,100.0,neural,False,,8
1736,74.07407407407408,human,True,,9
1737,74.07407407407408,neural,False,,9
1738,100.0,human,True,,10
1739,100.0,neural,False,,10
1740,31.25,human,True,,1
1741,-112.5,neural,False,,1
1742,100.0,human,True,,2
1743,-50.0,neural,False,,2
1744,-64.70588235294117,human,True,,3
1745,35.294117647058826,neural,False,,3
1746,-75.0,human,True,,4
1747,-62.5,neural,False,,4
1748,100.0,human,True,,5
1749,-48.0,neural,False,,5
1750,26.666666666666668,human,True,,6
1751,-20.0,neural,False,,6
1752,100.0,human,True,,7
1753,42.857142857142854,neural,False,,7
1754,58.333333333333336,human,True,,8
1755,100.0,neural,False,,8
1756,74.07407407407408,human,True,,9
1757,74.07407407407408,neural,False,,9
1758,100.0,human,True,,10
1759,100.0,neural,False,,10
1760,-31.25,human,True,,1
1761,-31.25,neural,False,,1
1762,100.0,human,True,,2
1763,-118.75,neural,False,,2
1764,35.294117647058826,human,True,,3
1765,-129.41176470588235,neural,False,,3
1766,100.0,human,True,,4
1767,8.333333333333332,neural,False,,4
1768,72.0,human,True,,5
1769,48.0,neural,False,,5
1770,26.666666666666668,human,True,,6
1771,-20.0,neural,False,,6
1772,0.0,human,True,,7
1773,42.857142857142854,neural,False,,7
1774,58.333333333333336,human,True,,8
1775,58.333333333333336,neural,False,,8
1776,74.07407407407408,human,True,,9
1777,74.07407407407408,neural,False,,9
1778,100.0,human,True,,10
1779,25.0,neural,False,,10
1780,0.0,human,True,,1
1781,-112.5,neural,False,,1
1782,0.0,human,True,,2
1783,-75.0,neural,False,,2
1784,5.882352941176471,human,True,,3
1785,-129.41176470588235,neural,False,,3
